"treatment_indicator","Profit_zscore","urban","female","group"
0,-0.432110671008425,1,1,"RSA Marketing"
1,-0.177368973469593,1,0,"RSA Marketing"
1,0.237615617856403,1,1,"RSA Marketing"
1,0.375479152363921,1,1,"RSA Marketing"
0,0.0722485668036796,1,0,"RSA Marketing"
0,0.507244715780067,1,0,"RSA Marketing"
0,1.17757381720142,1,1,"RSA Marketing"
0,4.03406481841671,1,1,"RSA Marketing"
0,-0.432321219596897,1,0,"RSA Marketing"
0,-0.341410795006495,1,0,"RSA Marketing"
0,-0.363687306465926,1,1,"RSA Marketing"
0,-0.53403138780317,1,1,"RSA Marketing"
0,-0.397714801196426,1,1,"RSA Marketing"
1,-0.102314087531114,1,0,"RSA Marketing"
1,-0.266025244821609,1,0,"RSA Marketing"
1,0.0871975630533036,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.271571348018392,1,0,"RSA Marketing"
0,-0.399533559789979,1,0,"RSA Marketing"
0,-0.321554936959336,1,0,"RSA Marketing"
0,-0.38702608466002,1,0,"RSA Marketing"
1,-0.179716668704207,1,0,"RSA Marketing"
1,1.0061062509021,1,0,"RSA Marketing"
0,-0.397307323967466,1,1,"RSA Marketing"
0,-0.24444575012511,1,0,"RSA Marketing"
0,-0.267254140402012,1,0,"RSA Marketing"
1,-0.0346048466574243,1,0,"RSA Marketing"
1,0.601379334414521,1,0,"RSA Marketing"
1,-0.102748426835678,1,0,"RSA Marketing"
1,2.10037922858359,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.395732360511653,1,1,"RSA Marketing"
1,-0.489332137963782,1,1,"RSA Marketing"
0,0.345125126377709,1,1,"RSA Marketing"
0,0.984107264741683,1,1,"RSA Marketing"
1,-0.275663250094327,1,1,"RSA Marketing"
1,-0.378623888144106,1,1,"RSA Marketing"
0,5.33490741730977,1,0,"RSA Marketing"
0,4.27670265233614,1,0,"RSA Marketing"
1,-0.244373680421937,1,0,"RSA Marketing"
1,-0.413337603741671,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,0.212639403281323,1,0,"RSA Marketing"
1,-0.338526382131697,1,1,"RSA Marketing"
1,-0.263335668454244,1,1,"RSA Marketing"
0,-0.418792824696026,1,0,"RSA Marketing"
0,-0.46808551559908,1,0,"RSA Marketing"
0,-0.427732091228471,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.243188894322602,1,0,"RSA Marketing"
0,-0.427258719894068,1,0,"RSA Marketing"
0,-0.199244572331299,1,0,"RSA Marketing"
0,-0.307359310909099,1,0,"RSA Marketing"
1,-0.164976321692528,1,0,"RSA Marketing"
1,0.353931206708415,1,0,"RSA Marketing"
0,0.316196106269502,1,0,"RSA Marketing"
0,-0.319211386250695,1,0,"RSA Marketing"
0,-0.487974132745109,1,0,"RSA Marketing"
1,0.0616661553057866,1,1,"RSA Marketing"
1,-0.0513030308353402,1,1,"RSA Marketing"
0,-0.261348238531545,1,0,"RSA Marketing"
0,0.956602045289358,1,0,"RSA Marketing"
0,-0.634119892911315,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,0.584202613078741,1,1,"RSA Marketing"
0,0.0539283302717682,1,1,"RSA Marketing"
1,-0.0867345712771406,1,0,"RSA Marketing"
1,0.464399840288209,1,0,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
0,-0.454474881235728,1,0,"RSA Marketing"
0,-0.349549192954764,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.220303899057639,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.124466793360778,1,1,"RSA Marketing"
1,-0.393383833262845,1,1,"RSA Marketing"
1,-0.364156333098299,1,1,"RSA Marketing"
1,-0.353173950022724,1,1,"RSA Marketing"
1,-0.534625894878201,1,1,"RSA Marketing"
1,0.887790482714,1,0,"RSA Marketing"
0,-0.311905243648737,1,1,"RSA Marketing"
0,-0.158165340081854,1,1,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.0793071658985285,1,0,"RSA Marketing"
1,0.282991118415364,1,0,"RSA Marketing"
0,0.566562418011122,1,1,"RSA Marketing"
0,1.63154742747894,1,1,"RSA Marketing"
0,-0.466863906142526,1,1,"RSA Marketing"
0,-0.101332343082893,1,1,"RSA Marketing"
0,-0.291075082014888,1,0,"RSA Marketing"
0,-0.360257611307749,1,0,"RSA Marketing"
1,0.717094566491624,1,1,"RSA Marketing"
1,6.03288212555732,1,1,"RSA Marketing"
0,-0.203849595333989,1,1,"RSA Marketing"
1,-0.173289711414141,1,0,"RSA Marketing"
1,-0.218231440394519,1,0,"RSA Marketing"
1,-0.522314238777431,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.155213147259773,1,1,"RSA Marketing"
0,0.854237324060298,1,1,"RSA Marketing"
0,0.152144076135299,1,1,"RSA Marketing"
0,-0.0891003175811229,1,1,"RSA Marketing"
0,-0.258446198506494,1,1,"RSA Marketing"
0,-0.363548097027337,1,1,"RSA Marketing"
0,-0.423474831047286,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
1,-0.262157790776055,1,1,"RSA Marketing"
1,-0.449522345645417,1,1,"RSA Marketing"
1,-0.460268308629164,1,1,"RSA Marketing"
1,-0.397394834910932,1,1,"RSA Marketing"
0,-0.335482167061711,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.207659658949933,1,1,"RSA Marketing"
0,-0.450033432098081,1,1,"RSA Marketing"
1,1.77949905212646,1,0,"RSA Marketing"
1,1.13466751996163,1,0,"RSA Marketing"
0,-0.0401906110059638,1,1,"RSA Marketing"
0,0.0156284322086604,1,1,"RSA Marketing"
0,-0.439624357699525,1,0,"RSA Marketing"
1,-0.489313820967302,1,1,"RSA Marketing"
1,-0.282965105145968,1,1,"RSA Marketing"
0,-0.503861788971592,1,1,"RSA Marketing"
0,-0.247273110180286,1,0,"RSA Marketing"
1,-0.383461414370495,1,1,"RSA Marketing"
1,0.491449450278201,1,0,"RSA Marketing"
1,1.42664325477411,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,-0.308772393376661,1,0,"RSA Marketing"
1,-0.221394170430206,1,0,"RSA Marketing"
0,2.4964759018479,1,0,"RSA Marketing"
0,0.142611868781016,1,1,"RSA Marketing"
0,0.157610384040072,1,1,"RSA Marketing"
1,1.10383898743761,1,1,"RSA Marketing"
1,0.0249653065514272,1,1,"RSA Marketing"
0,-0.0985463249800856,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.103041841681525,1,0,"RSA Marketing"
0,-0.478014036014681,1,0,"RSA Marketing"
1,-0.152119438863803,1,0,"RSA Marketing"
0,-0.414439638258021,1,1,"RSA Marketing"
1,6.74803161858203,1,0,"RSA Marketing"
1,-0.413483156369992,1,0,"RSA Marketing"
0,-0.448774057816356,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.327017527583921,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,0.14030035015088,1,0,"RSA Marketing"
1,-0.409416275287653,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.411544911591609,1,1,"RSA Marketing"
0,-0.490808234374822,1,0,"RSA Marketing"
0,-0.241786530730832,1,0,"RSA Marketing"
0,-0.216230241970167,1,0,"RSA Marketing"
0,-0.369812095604129,1,0,"RSA Marketing"
1,-0.308981623682255,1,1,"RSA Marketing"
1,-0.203306477740649,1,1,"RSA Marketing"
0,-0.373065611717014,1,0,"RSA Marketing"
0,-0.172424675018296,1,0,"RSA Marketing"
0,0.473446203816663,1,0,"RSA Marketing"
0,-0.325016128543844,1,1,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,0.0289017956131162,1,0,"RSA Marketing"
1,0.106850436415076,1,0,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,6.33281269688941,1,0,"RSA Marketing"
0,-0.351468804168591,1,1,"RSA Marketing"
0,-0.108419642842202,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
1,-0.217405595458805,1,1,"RSA Marketing"
1,-0.312435732032032,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.393054997197138,1,1,"RSA Marketing"
0,-0.484351083033633,1,1,"RSA Marketing"
0,-0.270521494264768,1,1,"RSA Marketing"
0,-0.6401056984747,1,0,"RSA Marketing"
0,-0.393025800222914,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.486439187082566,1,0,"RSA Marketing"
0,0.195770876218131,1,0,"RSA Marketing"
0,0.116503029816312,1,1,"RSA Marketing"
0,-0.341459845545246,1,1,"RSA Marketing"
0,0.0385534858180088,1,1,"RSA Marketing"
1,3.85697368062807,1,1,"RSA Marketing"
0,-0.488218442209692,1,1,"RSA Marketing"
1,-0.0378675585487318,1,1,"RSA Marketing"
1,0.197970041370991,1,1,"RSA Marketing"
1,0.76144585553153,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.431135256208458,1,0,"RSA Marketing"
0,-0.379418950175847,1,1,"RSA Marketing"
0,-0.383493164113599,1,1,"RSA Marketing"
0,0.0118921902903412,1,0,"RSA Marketing"
0,-0.13488052106026,1,0,"RSA Marketing"
1,0.193726579620066,1,0,"RSA Marketing"
1,-0.240580366798739,1,0,"RSA Marketing"
1,-0.401457577597301,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.328790871319113,1,1,"RSA Marketing"
0,-0.272078502476268,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,1.75797576109851,1,1,"RSA Marketing"
1,0.00369841756825147,1,1,"RSA Marketing"
1,-0.343095774526656,1,1,"RSA Marketing"
0,-0.240845904935896,1,1,"RSA Marketing"
0,-0.345783278050892,1,1,"RSA Marketing"
0,0.141105830131091,1,0,"RSA Marketing"
0,0.818026138080223,1,0,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.393469354002176,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,1.12470395668595,1,0,"RSA Marketing"
0,3.41618178912558,1,0,"RSA Marketing"
0,4.42981650476411,1,0,"RSA Marketing"
1,-0.0203681910378514,1,1,"RSA Marketing"
1,-0.25909474391463,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
0,-0.503861788971592,1,1,"RSA Marketing"
0,-0.459231981681101,1,1,"RSA Marketing"
1,-0.103247405737445,1,0,"RSA Marketing"
1,-0.228112298791663,1,0,"RSA Marketing"
1,0.80383113685156,1,0,"RSA Marketing"
0,-0.470501207006759,1,1,"RSA Marketing"
0,-0.786939638388575,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,-0.501233544292985,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,0.386762970633885,1,0,"RSA Marketing"
0,-0.454878016705746,1,1,"RSA Marketing"
0,-0.406990006510238,1,1,"RSA Marketing"
0,-0.477919578319016,1,1,"Tanzania"
0,-0.42953285433378,1,1,"Tanzania"
0,-0.0201247293585831,1,1,"Tanzania"
0,-0.623505479448142,1,1,"Tanzania"
0,-0.542727976563868,1,1,"Tanzania"
0,2.56610509606308,1,1,"Tanzania"
0,-0.0702959410248895,1,1,"Tanzania"
0,-0.209442810053686,1,1,"Tanzania"
0,-0.0580554744870221,1,1,"Tanzania"
0,-0.326002818651322,1,1,"Tanzania"
0,-0.535965559158449,1,0,"Tanzania"
0,-0.714752721621595,1,1,"Tanzania"
0,0.0827998328352424,1,1,"Tanzania"
0,0.204329797629662,1,0,"Tanzania"
0,-0.548043227638144,1,1,"Tanzania"
0,-0.0629933618201046,1,1,"Tanzania"
0,-0.626790721448981,1,1,"Tanzania"
0,0.6266530355619,1,1,"Tanzania"
0,-0.599885315086165,1,1,"Tanzania"
0,-0.00259487591121915,1,0,"Tanzania"
0,0.296916456219126,1,1,"Tanzania"
0,-0.375053451843896,1,1,"Tanzania"
0,0.600862198039305,1,0,"Tanzania"
0,0.185952742916518,1,0,"Tanzania"
0,-0.560536612622019,1,1,"Tanzania"
0,-0.666526126237932,1,1,"Tanzania"
0,-0.112666095530792,1,1,"Tanzania"
0,-0.480708573718548,1,1,"Tanzania"
0,-0.602260684125697,1,1,"Tanzania"
0,-0.677890308445784,1,0,"Tanzania"
0,1.93524764752514,1,0,"Tanzania"
0,-0.673295876841867,1,1,"Tanzania"
0,-0.416123571065784,1,1,"Tanzania"
0,-0.491768845805368,1,1,"Tanzania"
0,-0.399374072035751,1,0,"Tanzania"
0,0.22642795840775,1,1,"Tanzania"
0,-0.484376665374212,1,1,"Tanzania"
0,-0.049801645627591,1,1,"Tanzania"
0,-0.239542475552693,1,1,"Tanzania"
0,-0.193440985242129,1,1,"Tanzania"
0,0.0315437644959793,1,0,"Tanzania"
0,1.2256596508069,1,1,"Tanzania"
0,-0.28866031087335,1,1,"Tanzania"
0,-0.308452260314828,1,1,"Tanzania"
0,-0.0936078924749443,1,1,"Tanzania"
0,-0.305343883482818,1,1,"Tanzania"
0,0.638065173070062,1,1,"Tanzania"
0,-0.489999926379202,1,1,"Tanzania"
0,0.017028183481338,1,1,"Tanzania"
0,-0.359616202755851,1,1,"Tanzania"
0,-0.418218205107179,1,1,"Tanzania"
0,-0.0245324199935567,1,1,"Tanzania"
0,-0.584219799661349,1,1,"Tanzania"
0,-0.173151160542466,1,1,"Tanzania"
0,0.32587033076504,1,0,"Tanzania"
0,2.7680520970943,1,1,"Tanzania"
0,-0.570037018383715,1,1,"Tanzania"
0,-0.481957789414633,1,1,"Tanzania"
1,0.779551212526243,1,1,"Tanzania"
1,0.256757360993006,1,0,"Tanzania"
1,1.00177869918672,1,0,"Tanzania"
1,0.27075256739227,1,0,"Tanzania"
1,-0.555533636080005,1,1,"Tanzania"
1,2.02805015668041,1,1,"Tanzania"
1,-0.270785330436575,1,1,"Tanzania"
1,-0.0580554744870221,1,1,"Tanzania"
1,-0.531349744395972,1,1,"Tanzania"
1,-0.0174218115423285,1,1,"Tanzania"
1,0.108754302747129,1,1,"Tanzania"
1,0.202663808151341,1,1,"Tanzania"
1,0.548380585425462,1,1,"Tanzania"
1,0.392165205511897,1,1,"Tanzania"
1,1.37916760209502,1,0,"Tanzania"
1,-0.114890990629617,1,1,"Tanzania"
1,-0.708340487304175,1,1,"Tanzania"
1,-0.354205628081353,1,1,"Tanzania"
1,-0.527297283518369,1,0,"Tanzania"
1,1.02344844408653,1,0,"Tanzania"
1,0.437537001749136,1,0,"Tanzania"
1,0.112118660283831,1,1,"Tanzania"
1,2.14891451774381,1,0,"Tanzania"
1,-0.270785330436575,1,0,"Tanzania"
1,0.0949819242702915,1,0,"Tanzania"
1,-0.231731704059876,1,0,"Tanzania"
1,-0.174802526640002,1,1,"Tanzania"
1,-0.118706317300806,1,1,"Tanzania"
1,-0.601554261810214,1,1,"Tanzania"
1,-0.536247621100595,1,1,"Tanzania"
1,-0.7161043715224,1,1,"Tanzania"
1,0.336908824250462,1,1,"Tanzania"
1,-0.383139384294618,1,1,"Tanzania"
1,-0.330194223265508,1,1,"Tanzania"
1,-0.248713606034608,1,0,"Tanzania"
1,-0.624359186824774,1,1,"Tanzania"
1,-0.244400062711244,1,1,"Tanzania"
1,0.0254576687945276,1,1,"Tanzania"
1,-0.333031686570814,1,1,"Tanzania"
1,-0.480719789327288,1,1,"Tanzania"
1,-0.18093002933701,1,1,"Tanzania"
1,-0.145713569558194,1,1,"Tanzania"
1,0.920807729032972,1,1,"Tanzania"
1,0.133084952128283,1,1,"Tanzania"
1,2.4141501401518,1,1,"Tanzania"
1,-0.187916232354583,1,1,"Tanzania"
1,-0.220306737805012,1,0,"Tanzania"
1,-0.405091107780767,1,1,"Tanzania"
1,-0.767998463898809,1,1,"Tanzania"
1,0.641163216522899,1,0,"Tanzania"
0,-0.0346562458221871,1,1,"Tanzania"
0,-0.10495146470751,1,1,"Tanzania"
0,0.164611445728407,1,1,"Tanzania"
0,0.665540840850913,1,1,"Tanzania"
0,0.400307250969617,1,1,"Tanzania"
0,1.98984788647972,1,1,"Tanzania"
0,0.808417168091346,1,1,"Tanzania"
0,-0.405403525529848,1,1,"Tanzania"
0,-0.282122693922102,1,1,"Tanzania"
0,0.41425900273617,1,1,"Tanzania"
0,0.630295180297391,1,0,"Tanzania"
0,-0.246009717260085,1,1,"Tanzania"
0,-0.0708518341661774,1,1,"Tanzania"
0,-0.134520352392265,1,1,"Tanzania"
0,0.11593622232304,1,0,"Tanzania"
0,-0.529754343361248,1,1,"Tanzania"
0,0.382641800726722,1,1,"Tanzania"
0,1.01546824865305,1,0,"Tanzania"
0,0.574340478648083,1,0,"Tanzania"
0,1.1276720722938,1,0,"Tanzania"
0,0.0419552446580963,1,0,"Tanzania"
0,-0.590512742862838,1,0,"Tanzania"
0,0.241486623876493,1,1,"Tanzania"
0,-0.249596962522341,1,0,"Tanzania"
0,-0.654947306236695,1,1,"Tanzania"
0,10.4539147790042,1,0,"Tanzania"
0,-0.236008498604036,1,0,"Tanzania"
0,0.889378880814053,1,1,"Tanzania"
0,-0.141448127057901,1,1,"Tanzania"
0,-0.225534910325196,1,1,"Tanzania"
0,-0.767998463898809,1,0,"Tanzania"
0,-0.270785330436575,1,1,"Tanzania"
0,-0.378685810794138,1,0,"Tanzania"
0,-0.084541202681207,1,1,"Tanzania"
0,-0.767998463898809,1,1,"Tanzania"
0,-0.199742273983361,1,0,"Tanzania"
0,1.19259809585644,1,0,"Tanzania"
0,-0.180699311178012,1,1,"Tanzania"
0,0.478274470056982,1,0,"Tanzania"
0,-0.468774939951261,1,0,"Tanzania"
0,2.93284283281373,1,1,"Tanzania"
0,-0.183115474308317,1,1,"Tanzania"
0,-0.42477507647987,1,1,"Tanzania"
0,-0.288158797240557,1,1,"Tanzania"
0,-0.265641062124478,1,1,"Tanzania"
0,0.0138757356522445,1,1,"Tanzania"
0,-0.487958626331735,1,1,"Tanzania"
0,0.0920288747271225,1,1,"Tanzania"
0,-0.441671622755884,1,0,"Tanzania"
0,0.077323871819021,1,1,"Tanzania"
0,-0.451572183434787,1,1,"Tanzania"
0,-0.572814582194006,1,1,"Tanzania"
0,-0.35113670119679,1,1,"Tanzania"
0,-0.167304327292129,1,1,"Tanzania"
0,-0.12292276786027,1,0,"Tanzania"
0,-0.212490938919577,1,1,"Tanzania"
0,-0.522249017140491,1,0,"Tanzania"
0,-0.438427867155698,1,0,"Tanzania"
0,-0.502818081766491,1,0,"Tanzania"
0,0.0515628955021561,1,1,"Tanzania"
0,0.328919641485394,1,0,"Tanzania"
0,-0.414858198108212,1,0,"Tanzania"
0,-0.640612485128098,1,1,"Tanzania"
0,-0.700712202834803,1,1,"Tanzania"
0,0.11927021233207,1,0,"Tanzania"
0,0.370067199490602,1,1,"Tanzania"
0,-0.583686373135742,1,1,"Tanzania"
0,-0.0395737215663999,1,0,"Tanzania"
0,0.232333978209314,1,1,"Tanzania"
0,-0.472051523466236,1,0,"Tanzania"
0,0.117493907788813,1,0,"Tanzania"
0,-0.356149284936315,1,0,"Tanzania"
0,0.557903032489865,1,1,"Tanzania"
0,-0.178396070832494,1,0,"Tanzania"
0,-0.75107818740396,1,1,"Tanzania"
0,-0.186243612750276,1,0,"Tanzania"
0,-0.125747953928334,1,1,"Tanzania"
0,-0.614897214326871,1,1,"Tanzania"
0,-0.0595634846848879,1,0,"Tanzania"
0,-0.485959739148789,1,1,"Tanzania"
0,-0.156624473909412,1,1,"Tanzania"
0,0.417409296622189,1,1,"Tanzania"
0,-0.446526163576887,1,1,"Tanzania"
0,-0.200044020218659,1,1,"Tanzania"
0,-0.179365014282473,1,1,"Tanzania"
0,-0.569113139093665,1,1,"Tanzania"
0,-0.19396945677246,1,1,"Tanzania"
0,-0.767998463898809,1,0,"Tanzania"
0,0.170498194134504,1,0,"Tanzania"
0,-0.572309394270922,1,1,"Tanzania"
0,-0.469959344521399,1,1,"Tanzania"
0,0.557903032489865,1,1,"Tanzania"
0,-0.423264021800317,1,0,"Tanzania"
0,0.189111837047199,1,0,"Tanzania"
0,0.728709306002329,1,1,"Tanzania"
0,-0.29412129738819,1,0,"Tanzania"
0,0.506151733802542,1,1,"Tanzania"
0,0.774641163037295,1,1,"Tanzania"
0,0.626170733817027,1,0,"Tanzania"
0,-0.646488947358013,1,1,"Tanzania"
0,-0.435998731046166,1,1,"Tanzania"
0,-0.51385619431488,1,1,"Tanzania"
0,-0.483758316260723,1,1,"Tanzania"
0,-0.47500446667178,1,1,"Tanzania"
0,-0.687130877555912,1,0,"Tanzania"
0,-0.358130429326651,1,1,"Tanzania"
0,-0.0127166829701011,1,1,"Tanzania"
0,-0.446873404978121,1,1,"Tanzania"
0,1.10086478963209,1,1,"Tanzania"
0,-0.767998463898809,1,1,"Tanzania"
0,-0.277946338221619,1,0,"Tanzania"
0,0.216904544591394,1,1,"Tanzania"
0,-0.28666565181058,1,1,"Tanzania"
0,0.913701599894198,1,1,"Tanzania"
0,0.343959515364989,1,1,"Tanzania"
0,-0.244375077452782,1,1,"Tanzania"
0,0.623914070584941,1,1,"Tanzania"
0,-0.250616804493655,1,1,"Tanzania"
0,-0.500817306776708,1,1,"Tanzania"
0,-0.538379072725572,1,0,"Tanzania"
0,0.255957903712485,1,0,"Tanzania"
1,-0.35831334194153,1,1,"Tanzania"
1,-0.631191705391391,1,1,"Tanzania"
1,-0.642771553290307,1,0,"Tanzania"
1,-0.767998463898809,1,1,"Tanzania"
1,0.632058724100669,1,0,"Tanzania"
1,-0.382383241432263,1,0,"Tanzania"
1,-0.574648783480129,1,1,"Tanzania"
1,0.62227781368995,1,0,"Tanzania"
1,-0.29967067051307,1,0,"Tanzania"
1,-0.35431995686682,1,0,"Tanzania"
1,-0.275546978272701,1,0,"Tanzania"
1,-0.270785330436575,1,0,"Tanzania"
1,-0.197821790812412,1,0,"Tanzania"
1,-0.280794777819003,1,0,"Tanzania"
1,-0.40312858903856,1,0,"Tanzania"
1,0.217588616258997,1,0,"Tanzania"
1,0.146726137302104,1,0,"Tanzania"
1,0.386070555961325,1,0,"Tanzania"
1,-0.247289051814845,1,0,"Tanzania"
1,-0.053491666187869,1,0,"Tanzania"
1,-0.269961403697354,1,0,"Tanzania"
1,-0.391627354600836,1,0,"Tanzania"
1,0.0593891001310527,1,1,"Tanzania"
1,-0.0691787399715185,1,1,"Tanzania"
1,-0.479385831109727,1,1,"Tanzania"
1,-0.286473052099969,1,0,"Tanzania"
1,0.460681403879224,1,0,"Tanzania"
1,0.506469500885236,1,0,"Tanzania"
1,0.360772274958858,1,1,"Tanzania"
1,-0.257573027080647,1,1,"Tanzania"
1,-0.47836032765795,1,1,"Tanzania"
1,-0.499658654940642,1,1,"Tanzania"
1,-0.501769784042485,1,1,"Tanzania"
1,-0.269673068162796,1,0,"Tanzania"
1,-0.748903736739885,1,1,"Tanzania"
1,-0.415995834191671,1,1,"Tanzania"
1,0.00901729826799438,1,1,"Tanzania"
1,-0.633931782927021,1,0,"Tanzania"
1,-0.481957789414633,1,0,"Tanzania"
1,-0.327973912925527,1,1,"Tanzania"
1,7.11910702214678,1,1,"Tanzania"
1,0.070246101755472,1,1,"Tanzania"
1,0.13803432139252,1,1,"Tanzania"
1,-0.419853184291437,1,0,"Tanzania"
1,0.381878108492024,1,1,"Tanzania"
1,-0.198114919427593,1,1,"Tanzania"
1,-0.34760530789324,1,1,"Tanzania"
1,-0.413026753517929,1,0,"Tanzania"
1,-0.189622022735203,1,1,"Tanzania"
1,0.351923173393604,1,1,"Tanzania"
1,0.219464507013907,1,0,"Tanzania"
1,-0.332374615997485,1,0,"Tanzania"
1,0.239001359352972,1,0,"Tanzania"
1,-0.555015428747573,1,1,"Tanzania"
1,-0.593449726969777,1,1,"Tanzania"
1,-0.0353548479939604,1,1,"Tanzania"
1,-0.673294316008102,1,1,"Tanzania"
1,-0.160293530780504,1,1,"Tanzania"
1,0.533614856666227,1,0,"Tanzania"
1,-0.0566520926785276,1,1,"Tanzania"
1,-0.20250120847149,1,0,"Tanzania"
1,-0.391057166120862,1,1,"Tanzania"
1,0.603151170736158,1,1,"Tanzania"
1,0.204329797629662,1,1,"Tanzania"
1,-0.151971261729026,1,0,"Tanzania"
1,-0.607578517633268,1,1,"Tanzania"
1,-0.63148455752615,1,0,"Tanzania"
1,-0.5154224427351,1,1,"Tanzania"
1,-0.586859936307287,1,1,"Tanzania"
1,0.201347588486082,1,1,"Tanzania"
1,-0.614706692067871,1,1,"Tanzania"
1,-0.0489276872276579,1,0,"Tanzania"
1,-0.599302908881395,1,0,"Tanzania"
1,-0.686081897245199,1,1,"Tanzania"
1,0.332968717673184,1,0,"Tanzania"
1,0.685867348022685,1,1,"Tanzania"
1,-0.416570306842193,1,1,"Tanzania"
1,-0.558557142811286,1,0,"Tanzania"
1,-0.396517221773538,1,1,"Tanzania"
1,-0.512546464504075,1,1,"Tanzania"
1,-0.672143474632307,1,0,"Tanzania"
1,0.19191018640323,1,1,"Tanzania"
1,-0.508310673827198,1,1,"Tanzania"
1,-0.399927541049654,1,1,"Tanzania"
1,0.581211806277163,1,1,"Tanzania"
1,-0.358415887421299,1,1,"Tanzania"
1,0.463925607971539,1,1,"Tanzania"
1,-0.368948754100314,1,1,"Tanzania"
1,0.269672512834684,1,1,"Tanzania"
1,-0.586543990780522,1,1,"Tanzania"
1,-0.441380667578327,1,1,"Tanzania"
1,-0.0259877769617241,1,1,"Tanzania"
1,0.653922938988994,1,1,"Tanzania"
